Time [s],Velocity [km/h],Battery_Voltage [V],Acceleration_rms,State
12219,55.72961,374.81538,0,ACTIVE
12220,55.95856,374.86537,0,ACTIVE
12221,56.11009,374.88462,0,ACTIVE
12222,56.35461,374.83456,0,ACTIVE
12223,56.54271,374.75354,0,ACTIVE
12224,56.74051,374.60354,0,ACTIVE
12225,56.95926,374.43784,0,ACTIVE
12226,57.22509,374.23721,0,ACTIVE
12227,57.28761,374.13161,0,ACTIVE
12228,57.4852,374.23162,0,ACTIVE
12229,57.63599,374.34743,0,ACTIVE
12230,57.79227,374.49742,0,ACTIVE
12231,58.11573,374.6,0,ACTIVE
12232,58.19763,374.6,0,ACTIVE
12233,58.35938,374.67908,0,ACTIVE
12234,58.54226,374.92908,0,ACTIVE
12235,58.77112,375.17908,0,ACTIVE
12236,58.85848,375.42909,0,ACTIVE
12237,59.01012,375.64746,0,ACTIVE
12238,59.14521,375.79747,0,ACTIVE
12239,59.32719,375.94747,0,ACTIVE
12240,59.4329,376.09747,0,ACTIVE
12241,59.53125,376.12089,0,ACTIVE
12242,59.70866,375.87087,0,ACTIVE
12243,59.84375,375.58919,0,ACTIVE
12244,59.97062,375.23919,0,ACTIVE
12245,60.09927,374.88918,0,ACTIVE
12246,60.29229,374.53917,0,ACTIVE
12247,60.49543,374.22082,0,ACTIVE
12248,60.72288,373.97081,0,ACTIVE
12249,60.88118,373.68911,0,ACTIVE
12250,61.09192,373.3391,0,ACTIVE
12251,61.32261,373.1,0,ACTIVE
12252,61.58019,373.1,0,ACTIVE
12253,61.78716,373.14752,0,ACTIVE
12254,61.97464,373.29753,0,ACTIVE
12255,62.19341,373.43169,0,ACTIVE
12256,62.37711,373.5317,0,ACTIVE
12257,62.57435,373.74265,0,ACTIVE
12258,62.69165,374.19265,0,ACTIVE
12259,62.8653,374.5951,0,ACTIVE
12260,63.04688,374.8951,0,ACTIVE
12261,63.19342,375.22681,0,ACTIVE
12262,63.27745,375.62683,0,ACTIVE
12263,63.37337,375.99513,0,ACTIVE
12264,63.47845,376.29515,0,ACTIVE
12265,63.54688,376.5793,0,ACTIVE
12266,63.64279,376.82928,0,ACTIVE
12267,63.71281,377.04757,0,ACTIVE
12268,63.78344,377.19758,0,ACTIVE
12269,63.81845,377.36346,0,ACTIVE
12270,63.86907,377.56346,0,ACTIVE
12271,63.90846,377.77933,0,ACTIVE
12272,63.98065,378.02934,0,ACTIVE
12273,63.93003,378.50153,0,ACTIVE
12274,63.9107,379.45153,0,ACTIVE
12275,63.90996,380.54434,0,ACTIVE
12276,63.93526,381.94427,0,ACTIVE
12277,63.87725,383.6775,0,ACTIVE
12278,63.67557,386.12787,0,ACTIVE
12279,63.29688,388.51464,0,ACTIVE
12280,62.86449,390.76475,0,ACTIVE
12281,62.27661,391.7758,0,ACTIVE
12282,61.83922,390.12579,0,ACTIVE
12283,61.46788,388.53966,0,ACTIVE
12284,61.15394,387.09067,0,ACTIVE
12285,60.93152,385.62519,0,ACTIVE
12286,60.73438,384.12407,0,ACTIVE
12287,60.67188,382.90932,0,ACTIVE
12288,60.60571,382.30932,0,ACTIVE
12289,60.60938,381.85233,0,ACTIVE
12290,60.5901,381.70231,0,ACTIVE
12291,60.52159,381.6,0,ACTIVE
12292,60.46276,381.6,0,ACTIVE
12293,60.4016,381.6,0,ACTIVE
12294,60.34375,381.6,0,ACTIVE
12295,60.29921,381.61594,0,ACTIVE
12296,60.18877,381.66594,0,ACTIVE
12297,60.03723,381.68406,0,ACTIVE
12298,60.04323,381.63406,0,ACTIVE
12299,59.98075,381.58406,0,ACTIVE
12300,60.00363,381.53406,0,ACTIVE
12301,59.91588,381.45216,0,ACTIVE
12302,59.82212,381.30217,0,ACTIVE
12303,59.75965,381.15222,0,ACTIVE
12304,59.78725,381.00238,0,ACTIVE
12305,59.72351,380.72561,0,ACTIVE
12306,59.71275,380.17498,0,ACTIVE
12307,59.75599,379.30553,0,ACTIVE
12308,59.88341,377.75545,0,ACTIVE
12309,59.97113,376.1575,0,ACTIVE
12310,60.18025,374.45742,0,ACTIVE
12311,60.47106,372.94888,0,ACTIVE
12312,60.74878,371.84888,0,ACTIVE
12313,61.09255,370.92443,0,ACTIVE
12314,61.45193,370.3744,0,ACTIVE
12315,61.76798,369.96807,0,ACTIVE
12316,62.12392,369.86807,0,ACTIVE
12317,62.48924,369.89579,0,ACTIVE
12318,62.81724,370.19581,0,ACTIVE
12319,63.12142,370.6715,0,ACTIVE
12320,63.43294,371.52155,0,ACTIVE
12321,63.68291,372.41952,0,ACTIVE
12322,63.88151,373.41957,0,ACTIVE
12323,64.00651,374.27578,0,ACTIVE
12324,64.1729,374.82578,0,ACTIVE
12325,64.3125,375.31187,0,ACTIVE
12326,64.44306,375.66188,0,ACTIVE
12327,64.55693,375.96394,0,ACTIVE
12328,64.66285,376.16395,0,ACTIVE
12329,64.76668,376.34797,0,ACTIVE
12330,64.82813,376.49797,0,ACTIVE
12331,64.90066,376.56802,0,ACTIVE
12332,65.04688,376.46802,0,ACTIVE
12333,65.11044,376.32005,0,ACTIVE
12334,65.15289,376.07003,0,ACTIVE
12335,65.26563,375.78804,0,ACTIVE
12336,65.3538,375.43804,0,ACTIVE
12337,65.5272,375.07203,0,ACTIVE
12338,65.67746,374.67201,0,ACTIVE
12339,65.76736,374.352,0,ACTIVE
12340,65.9297,374.20199,0,ACTIVE
12341,66.0749,373.98797,0,ACTIVE
12342,66.28684,373.63797,0,ACTIVE
12343,66.44908,373.35198,0,ACTIVE
12344,66.59483,373.20197,0,ACTIVE
12345,66.79285,373.01993,0,ACTIVE
12346,66.98555,372.76993,0,ACTIVE
12347,67.19512,372.61602,0,ACTIVE
12348,67.39237,372.66602,0,ACTIVE
12349,67.54465,372.73204,0,ACTIVE
12350,67.71435,372.83204,0,ACTIVE
12351,67.85536,373.02817,0,ACTIVE
12352,68.03879,373.42819,0,ACTIVE
12353,68.20891,373.79614,0,ACTIVE
12354,68.31435,374.09609,0,ACTIVE
12355,68.46875,374.33202,0,ACTIVE
12356,68.52506,374.43204,0,ACTIVE
12357,68.63937,374.51603,0,ACTIVE
12358,68.71292,374.56603,0,ACTIVE
12359,68.8866,374.55191,0,ACTIVE
12360,68.92418,374.40192,0,ACTIVE
12361,69.01128,374.2359,0,ACTIVE
12362,69.14836,374.03589,0,ACTIVE
12363,69.33377,373.86794,0,ACTIVE
12364,69.40759,373.76793,0,ACTIVE
12365,69.52544,373.74811,0,ACTIVE
12366,69.67322,373.89811,0,ACTIVE
12367,69.80559,374.03208,0,ACTIVE
12368,69.90026,374.13209,0,ACTIVE
12369,70.03266,374.24814,0,ACTIVE
12370,70.0996,374.39814,0,ACTIVE
12371,70.14198,374.58025,0,ACTIVE
12372,70.27836,374.83025,0,ACTIVE
12373,70.36933,375.0642,0,ACTIVE
12374,70.45313,375.2642,0,ACTIVE
12375,70.50859,375.48026,0,ACTIVE
12376,70.52557,375.73028,0,ACTIVE
12377,70.625,375.96424,0,ACTIVE
12378,70.67046,376.16423,0,ACTIVE
12379,70.66211,376.36423,0,ACTIVE
12380,70.65913,376.56425,0,ACTIVE
12381,70.66341,376.63574,0,ACTIVE
12382,70.69479,376.43574,0,ACTIVE
12383,70.70518,376.2518,0,ACTIVE
12384,70.75573,376.10181,0,ACTIVE
12385,70.79688,375.91967,0,ACTIVE
12386,70.90055,375.66964,0,ACTIVE
12387,70.95165,375.45177,0,ACTIVE
12388,71.00421,375.30178,0,ACTIVE
12389,71.0625,375.1357,0,ACTIVE
12390,71.15774,374.9357,0,ACTIVE
12391,71.18583,374.71962,0,ACTIVE
12392,71.25,374.46961,0,ACTIVE
12393,71.36353,374.2196,0,ACTIVE
12394,71.47295,373.96958,0,ACTIVE
12395,71.5427,373.73566,0,ACTIVE
12396,71.65775,373.53566,0,ACTIVE
12397,71.80833,373.31957,0,ACTIVE
12398,71.90052,373.06956,0,ACTIVE
12399,72.00417,372.93218,0,ACTIVE
12400,72.14633,373.03218,0,ACTIVE
12401,72.23598,373.08391,0,ACTIVE
12402,72.29431,373.03391,0,ACTIVE
12403,72.44483,372.96781,0,ACTIVE
12404,72.53697,372.8678,0,ACTIVE
12405,72.61355,372.7839,0,ACTIVE
12406,72.73699,372.73391,0,ACTIVE
12407,72.78701,372.78042,0,ACTIVE
12408,72.9573,373.03048,0,ACTIVE
12409,73.04851,373.24832,0,ACTIVE
12410,73.13241,373.39832,0,ACTIVE
12411,73.22451,373.56444,0,ACTIVE
12412,73.32649,373.76444,0,ACTIVE
12413,73.32236,373.94833,0,ACTIVE
12414,73.38244,374.09832,0,ACTIVE
12415,73.37837,374.28053,0,ACTIVE
12416,73.4375,374.53056,0,ACTIVE
12417,73.49759,374.74835,0,ACTIVE
12418,73.4589,374.89835,0,ACTIVE
12419,73.48031,375.09672,0,ACTIVE
12420,73.49593,375.39674,0,ACTIVE
12421,73.53938,375.63225,0,ACTIVE
12422,73.50984,375.73225,0,ACTIVE
12423,73.55499,375.78387,0,ACTIVE
12424,73.57409,375.73387,0,ACTIVE
12425,73.5978,375.7,0,ACTIVE
12426,73.58797,375.7,0,ACTIVE
12427,73.63712,375.7,0,ACTIVE
12428,73.56653,375.7,0,ACTIVE
12429,73.5741,375.71614,0,ACTIVE
12430,73.54286,375.76614,0,ACTIVE
12431,73.5134,375.8,0,ACTIVE
12432,73.57992,375.8,0,ACTIVE
12433,73.52141,375.8,0,ACTIVE
12434,73.52144,375.8,0,ACTIVE
12435,73.54323,375.81615,0,ACTIVE
12436,73.50981,375.86615,0,ACTIVE
12437,73.53125,375.88385,0,ACTIVE
12438,73.51197,375.83385,0,ACTIVE
12439,73.55667,375.81616,0,ACTIVE
12440,73.55084,375.86616,0,ACTIVE
12441,73.57813,375.86769,0,ACTIVE
12442,73.625,375.76769,0,ACTIVE
12443,73.57813,375.73231,0,ACTIVE
12444,73.56833,375.83232,0,ACTIVE
12445,73.59956,375.88384,0,ACTIVE
12446,73.57419,375.83384,0,ACTIVE
12447,73.60938,375.81617,0,ACTIVE
12448,73.4667,375.86617,0,ACTIVE
12449,73.46875,375.88383,0,ACTIVE
12450,73.4356,375.83383,0,ACTIVE
12451,73.41995,375.86468,0,ACTIVE
12452,73.34766,376.06468,0,ACTIVE
12453,73.39645,376.24851,0,ACTIVE
12454,73.36522,376.39851,0,ACTIVE
12455,73.34375,376.53234,0,ACTIVE
12456,73.29502,376.63235,0,ACTIVE
12457,73.23438,376.76472,0,ACTIVE
12458,73.15238,376.96473,0,ACTIVE
12459,73.16211,377.18092,0,ACTIVE
12460,73.10567,377.43091,0,ACTIVE
12461,72.97841,377.64854,0,ACTIVE
12462,72.79092,377.79855,0,ACTIVE
12463,72.75596,377.93237,0,ACTIVE
12464,72.79688,378.03237,0,ACTIVE
12465,72.70313,378.1,0,ACTIVE
12466,72.63466,378.1,0,ACTIVE
12467,72.60708,378.1,0,ACTIVE
12468,72.48945,378.1,0,ACTIVE
12469,72.40027,378.1,0,ACTIVE
12470,72.30285,378.1,0,ACTIVE
12471,72.32813,378.0676,0,ACTIVE
12472,72.25598,377.96759,0,ACTIVE
12473,72.13464,377.83518,0,ACTIVE
12474,72.04919,377.63518,0,ACTIVE
12475,72.01197,377.43518,0,ACTIVE
12476,72.01329,377.23517,0,ACTIVE
12477,71.88464,377.05137,0,ACTIVE
12478,71.94948,376.90137,0,ACTIVE
12479,71.90988,376.70274,0,ACTIVE
12480,71.77526,376.40272,0,ACTIVE
12481,71.66588,376.16757,0,ACTIVE
12482,71.66825,376.06756,0,ACTIVE
12483,71.74638,375.93512,0,ACTIVE
12484,71.73675,375.73512,0,ACTIVE
12485,71.57451,375.55134,0,ACTIVE
12486,71.60214,375.40133,0,ACTIVE
12487,71.73677,375.3,0,ACTIVE
12488,71.79688,375.3,0,ACTIVE
12489,71.78846,375.34868,0,ACTIVE
12490,71.78604,375.49868,0,ACTIVE
12491,71.76922,375.61623,0,ACTIVE
12492,71.74155,375.66623,0,ACTIVE
12493,71.74398,375.7,0,ACTIVE
12494,71.75602,375.7,0,ACTIVE
12495,71.71875,375.74867,0,ACTIVE
12496,71.71518,375.89856,0,ACTIVE
12497,71.57209,376.06469,0,ACTIVE
12498,71.5337,376.26487,0,ACTIVE
12499,71.50603,376.46498,0,ACTIVE
12500,71.48793,376.66498,0,ACTIVE
12501,71.4471,376.84874,0,ACTIVE
12502,71.42543,376.99874,0,ACTIVE
12503,71.38814,377.1975,0,ACTIVE
12504,71.34127,377.4975,0,ACTIVE
12505,71.21271,377.765,0,ACTIVE
12506,71.09375,377.965,0,ACTIVE
12507,70.96522,378.197,0,ACTIVE
12508,70.875,378.49546,0,ACTIVE
12509,70.77519,378.74721,0,ACTIVE
12510,70.65978,378.89721,0,ACTIVE
12511,70.53125,379.06296,0,ACTIVE
12512,70.45056,379.26295,0,ACTIVE
12513,70.31954,379.46295,0,ACTIVE
12514,70.19707,379.66297,0,ACTIVE
12515,70.02259,379.89447,0,ACTIVE
12516,69.89413,380.19447,0,ACTIVE
12517,69.84981,380.46298,0,ACTIVE
12518,69.58768,380.66298,0,ACTIVE
12519,69.46359,380.81575,0,ACTIVE
12520,69.3342,380.86575,0,ACTIVE
12521,69.23002,380.8685,0,ACTIVE
12522,68.87748,380.7685,0,ACTIVE
12523,68.87239,380.62125,0,ACTIVE
12524,68.73438,380.37123,0,ACTIVE
12525,68.40279,380.2,0,ACTIVE
12526,68.21267,380.2,0,ACTIVE
12527,68.10594,380.16848,0,ACTIVE
12528,68.013,380.06847,0,ACTIVE
12529,68.01642,379.92117,0,ACTIVE
12530,67.85062,379.67116,0,ACTIVE
12531,67.62156,379.46846,0,ACTIVE
12532,67.70922,379.36846,0,ACTIVE
12533,67.64673,379.23692,0,ACTIVE
12534,67.53735,379.03691,0,ACTIVE
12535,67.51634,378.85269,0,ACTIVE
12536,67.35327,378.70272,0,ACTIVE
12537,67.35938,378.53698,0,ACTIVE
12538,67.34106,378.33693,0,ACTIVE
12539,67.25612,378.15267,0,ACTIVE
12540,67.1311,378.00265,0,ACTIVE
12541,67.12228,377.80526,0,ACTIVE
12542,66.96198,377.50526,0,ACTIVE
12543,67.0625,377.18948,0,ACTIVE
12544,67.05364,376.83952,0,ACTIVE
12545,66.8946,376.58422,0,ACTIVE
12546,66.86212,376.53421,0,ACTIVE
12547,66.92188,376.42102,0,ACTIVE
12548,66.89676,376.17102,0,ACTIVE
12549,66.95254,375.90523,0,ACTIVE
12550,67.00613,375.60521,0,ACTIVE
12551,67.05302,375.321,0,ACTIVE
12552,67.03739,375.07098,0,ACTIVE
12553,67.08426,374.83678,0,ACTIVE
12554,67.09041,374.63677,0,ACTIVE
12555,67.10994,374.45257,0,ACTIVE
12556,67.0999,374.30256,0,ACTIVE
12557,67.16241,374.18419,0,ACTIVE
12558,67.31533,374.13419,0,ACTIVE
12559,67.43798,374.05255,0,ACTIVE
12560,67.34991,373.90255,0,ACTIVE
12561,67.37169,373.84746,0,ACTIVE
12562,67.47491,373.99746,0,ACTIVE
12563,67.57483,374.1,0,ACTIVE
12564,67.63446,374.1,0,ACTIVE
12565,67.68134,374.13165,0,ACTIVE
12566,67.66241,374.23165,0,ACTIVE
12567,67.72162,374.39495,0,ACTIVE
12568,67.77797,374.69497,0,ACTIVE
12569,67.7907,374.96332,0,ACTIVE
12570,67.84703,375.16333,0,ACTIVE
12571,67.8532,375.37918,0,ACTIVE
12572,67.89063,375.62918,0,ACTIVE
12573,67.8939,375.84751,0,ACTIVE
12574,67.82194,375.99751,0,ACTIVE
12575,67.80306,376.13168,0,ACTIVE
12576,67.73438,376.23168,0,ACTIVE
12577,67.71256,376.31584,0,ACTIVE
12578,67.74381,376.36584,0,ACTIVE
12579,67.72494,376.41585,0,ACTIVE
12580,67.70932,376.46585,0,ACTIVE
12581,67.72495,376.48415,0,ACTIVE
12582,67.69047,376.43415,0,ACTIVE
12583,67.65303,376.38415,0,ACTIVE
12584,67.61259,376.33415,0,ACTIVE
12585,67.64386,376.28415,0,ACTIVE
12586,67.61259,376.23415,0,ACTIVE
12587,67.52504,376.21586,0,ACTIVE
12588,67.48116,376.26586,0,ACTIVE
12589,67.53747,376.28414,0,ACTIVE
12590,67.49681,376.23414,0,ACTIVE
12591,67.46573,376.18414,0,ACTIVE
12592,67.41884,376.13414,0,ACTIVE
12593,67.4281,376.11587,0,ACTIVE
12594,67.49682,376.16587,0,ACTIVE
12595,67.51245,376.1524,0,ACTIVE
12596,67.4906,376.0024,0,ACTIVE
12597,67.4375,375.85239,0,ACTIVE
12598,67.44373,375.70238,0,ACTIVE
12599,67.52186,375.52062,0,ACTIVE
12600,67.58752,375.27062,0,ACTIVE
12601,67.62184,375.0365,0,ACTIVE
12602,67.67812,374.83649,0,ACTIVE
12603,67.70936,374.63648,0,ACTIVE
12604,67.65316,374.43648,0,ACTIVE
12605,67.68436,374.23647,0,ACTIVE
12606,67.82182,374.03645,0,ACTIVE
12607,67.96251,373.83644,0,ACTIVE
12608,68.05312,373.63644,0,ACTIVE
12609,68.10624,373.42055,0,ACTIVE
12610,68.15939,373.17053,0,ACTIVE
12611,68.27814,372.95231,0,ACTIVE
12612,68.34378,372.80232,0,ACTIVE
12613,68.49063,372.74769,0,ACTIVE
12614,68.59375,372.89769,0,ACTIVE
12615,68.67814,373.0477,0,ACTIVE
12616,68.80002,373.1977,0,ACTIVE
12617,68.95939,373.3159,0,ACTIVE
12618,69.00626,373.3659,0,ACTIVE
12619,69.05624,373.51134,0,ACTIVE
12620,69.09066,373.86136,0,ACTIVE
12621,69.19376,374.24319,0,ACTIVE
12622,69.22811,374.69319,0,ACTIVE
12623,69.31561,375.14318,0,ACTIVE
12624,69.32813,375.59316,0,ACTIVE
12625,69.3719,375.99544,0,ACTIVE
12626,69.39063,376.29547,0,ACTIVE
12627,69.35938,376.54775,0,ACTIVE
12628,69.31876,376.69775,0,ACTIVE
12629,69.43121,376.86368,0,ACTIVE
12630,69.43122,377.06367,0,ACTIVE
12631,69.45313,377.23183,0,ACTIVE
12632,69.37785,377.33184,0,ACTIVE
12633,69.24371,377.49555,0,ACTIVE
12634,69.22808,377.79555,0,ACTIVE
12635,69.24697,378.04778,0,ACTIVE
12636,69.19379,378.19778,0,ACTIVE
12637,69.11567,378.28407,0,ACTIVE
12638,69.09375,378.23407,0,ACTIVE
12639,69.15297,378.18407,0,ACTIVE
12640,69.07485,378.13407,0,ACTIVE
12641,69.01563,378.1,0,ACTIVE
12642,68.97203,378.1,0,ACTIVE
12643,68.99068,378.06813,0,ACTIVE
12644,68.95011,377.96812,0,ACTIVE
12645,69.0033,377.82028,0,ACTIVE
12646,68.89693,377.57028,0,ACTIVE
12647,68.91556,377.43189,0,ACTIVE
12648,68.97808,377.5319,0,ACTIVE
12649,69.03125,377.6,0,ACTIVE
12650,69.03757,377.6,0,ACTIVE
12651,68.92518,377.64784,0,ACTIVE
12652,68.95943,377.79785,0,ACTIVE
12653,68.97205,377.88404,0,ACTIVE
12654,68.95613,377.83404,0,ACTIVE
12655,68.94051,377.83192,0,ACTIVE
12656,68.96843,377.93192,0,ACTIVE
12657,68.9375,378.06384,0,ACTIVE
12658,69.00631,378.26385,0,ACTIVE
12659,68.93452,378.47983,0,ACTIVE
12660,68.87832,378.72983,0,ACTIVE
12661,68.85306,378.9479,0,ACTIVE
12662,68.83111,379.0979,0,ACTIVE
12663,68.74701,379.29582,0,ACTIVE
12664,68.78424,379.59582,0,ACTIVE
12665,68.79351,379.84791,0,ACTIVE
12666,68.71875,379.99793,0,ACTIVE
12667,68.66889,380.1799,0,ACTIVE
12668,68.65328,380.4299,0,ACTIVE
12669,68.63698,380.66392,0,ACTIVE
12670,68.52455,380.86392,0,ACTIVE
12671,68.41258,381.03196,0,ACTIVE
12672,68.36535,381.13197,0,ACTIVE
12673,68.29985,381.2,0,ACTIVE
12674,68.14991,381.2,0,ACTIVE
12675,68.08445,381.21599,0,ACTIVE
12676,68.00633,381.26599,0,ACTIVE
12677,67.90922,381.3,0,ACTIVE
12678,67.8032,381.3,0,ACTIVE
12679,67.7652,381.3,0,ACTIVE
12680,67.67777,381.3,0,ACTIVE
12681,67.55618,381.3,0,ACTIVE
12682,67.52828,381.3,0,ACTIVE
12683,67.5,381.284,0,ACTIVE
12684,67.38728,381.234,0,ACTIVE
12685,67.27835,381.16799,0,ACTIVE
12686,67.23102,381.06799,0,ACTIVE
12687,67.20013,380.96799,0,ACTIVE
12688,67.12201,380.86799,0,ACTIVE
12689,67.09077,380.71997,0,ACTIVE
12690,67.01862,380.46996,0,ACTIVE
12691,66.93719,380.26798,0,ACTIVE
12692,66.95313,380.16797,0,ACTIVE
12693,66.98083,380.01993,0,ACTIVE
12694,67.00284,379.76993,0,ACTIVE
12695,67.02202,379.48789,0,ACTIVE
12696,66.93111,379.13787,0,ACTIVE
12697,66.84091,378.80388,0,ACTIVE
12698,66.99643,378.50386,0,ACTIVE
12699,67.08452,378.1077,0,ACTIVE
12700,67.17188,377.5077,0,ACTIVE
12701,67.15545,376.95577,0,ACTIVE
12702,67.14141,376.50575,0,ACTIVE
12703,67.27484,376.10382,0,ACTIVE
12704,67.4972,375.80384,0,ACTIVE
12705,67.70033,375.50385,0,ACTIVE
12706,67.85938,375.20383,0,ACTIVE
12707,67.95591,374.96794,0,ACTIVE
12708,68.07253,374.86793,0,ACTIVE
12709,68.26284,374.89624,0,ACTIVE
12710,68.42552,375.19626,0,ACTIVE
12711,68.52848,375.62462,0,ACTIVE
12712,68.61303,376.32458,0,ACTIVE
12713,68.74081,376.96042,0,ACTIVE
12714,68.83455,377.46047,0,ACTIVE
12715,68.88787,377.8963,0,ACTIVE
12716,68.93381,378.1963,0,ACTIVE
12717,68.966,378.56051,0,ACTIVE
12718,68.96599,379.06053,0,ACTIVE
12719,68.97245,379.51239,0,ACTIVE
12720,69.01563,379.86241,0,ACTIVE
12721,69.1287,380.22848,0,ACTIVE
12722,69.09747,380.62848,0,ACTIVE
12723,69.09922,381.10875,0,ACTIVE
12724,69.00918,381.75865,0,ACTIVE
12725,68.93478,382.37653,0,ACTIVE
12726,68.90353,382.92664,0,ACTIVE
12727,68.77854,383.50885,0,ACTIVE
12728,68.69293,384.15885,0,ACTIVE
12729,68.53669,384.80887,0,ACTIVE
12730,68.30874,385.45893,0,ACTIVE
12731,68.17726,385.9,0,ACTIVE
12732,67.80873,385.9,0,ACTIVE
12733,67.52209,385.86785,0,ACTIVE
12734,67.67457,385.76784,0,ACTIVE
12735,67.42834,385.55528,0,ACTIVE
12736,67.17188,385.10528,0,ACTIVE
12737,67.125,384.6392,0,ACTIVE
12738,66.98438,384.1392,0,ACTIVE
12739,66.87003,383.86432,0,ACTIVE
12740,66.66273,384.06433,0,ACTIVE
12741,66.56898,384.2,0,ACTIVE
12742,66.5,384.2,0,ACTIVE
12743,66.48702,384.18392,0,ACTIVE
12744,66.39976,384.13392,0,ACTIVE
12745,66.30336,384.11608,0,ACTIVE
12746,66.22524,384.16609,0,ACTIVE
12747,66.125,384.2,0,ACTIVE
12748,65.97524,384.2,0,ACTIVE
12749,65.83077,384.23219,0,ACTIVE
12750,65.76827,384.3322,0,ACTIVE
12751,65.60425,384.51271,0,ACTIVE
12752,65.47137,384.86272,0,ACTIVE
12753,65.36588,385.22885,0,ACTIVE
12754,65.34506,385.62887,0,ACTIVE
12755,65.13278,385.88389,0,ACTIVE
12756,65.01823,385.83389,0,ACTIVE
12757,64.87109,385.81611,0,ACTIVE
12758,64.74089,385.86611,0,ACTIVE
12759,64.60938,385.94835,0,ACTIVE
12760,64.44009,386.09835,0,ACTIVE
12761,64.30066,386.37727,0,ACTIVE
12762,64.08724,386.9273,0,ACTIVE
12763,63.88016,387.62242,0,ACTIVE
12764,63.64063,388.62247,0,ACTIVE
12765,63.36195,389.28388,0,ACTIVE
12766,63.07938,389.23388,0,ACTIVE
12767,62.76029,389.21613,0,ACTIVE
12768,62.40348,389.26613,0,ACTIVE
12769,62.14971,389.5419,0,ACTIVE
12770,61.82272,390.29197,0,ACTIVE
12771,61.43464,390.97749,0,ACTIVE
12772,61.09887,391.52749,0,ACTIVE
12773,60.69766,392.01295,0,ACTIVE
12774,60.18206,392.36295,0,ACTIVE
12775,59.73291,392.69682,0,ACTIVE
12776,59.24045,392.99685,0,ACTIVE
12777,58.77585,393.18386,0,ACTIVE
12778,58.23537,393.13386,0,ACTIVE
12779,57.75503,393.05157,0,ACTIVE
12780,57.3473,392.90157,0,ACTIVE
12781,56.8422,392.76771,0,ACTIVE
12782,56.36442,392.6677,0,ACTIVE
12783,55.96721,392.6,0,ACTIVE
12784,55.51653,392.6,0,ACTIVE
12785,55.05685,392.56772,0,ACTIVE
12786,54.58317,392.46772,0,ACTIVE
12787,54.1834,392.4,0,ACTIVE
12788,53.72376,392.4,0,ACTIVE
12789,53.23936,392.35156,0,ACTIVE
12790,52.79363,392.20156,0,ACTIVE
12791,52.34869,391.72855,0,ACTIVE
12792,51.94001,390.57855,0,ACTIVE
12793,51.62582,389.78385,0,ACTIVE
12794,51.33059,389.73385,0,ACTIVE
12795,51.03619,389.68385,0,ACTIVE
12796,50.68995,389.63385,0,ACTIVE
12797,50.35279,389.55153,0,ACTIVE
12798,50.03864,389.40153,0,ACTIVE
12799,49.7681,389.28384,0,ACTIVE
12800,49.43333,389.23384,0,ACTIVE
12801,49.17752,389.18384,0,ACTIVE
12802,48.83798,389.13384,0,ACTIVE
12803,48.55171,389.11617,0,ACTIVE
12804,48.28195,389.16617,0,ACTIVE
12805,48.02046,389.18383,0,ACTIVE
12806,47.6791,389.13383,0,ACTIVE
12807,47.40692,389.11617,0,ACTIVE
12808,47.0723,389.16618,0,ACTIVE
12809,46.77464,389.31323,0,ACTIVE
12810,46.52049,389.66325,0,ACTIVE
12811,46.16584,390.0618,0,ACTIVE
12812,45.78845,390.5618,0,ACTIVE
12813,45.34853,390.9809,0,ACTIVE
12814,44.96451,391.2309,0,ACTIVE
12815,44.49868,391.36764,0,ACTIVE
12816,44.02516,391.26763,0,ACTIVE
12817,43.60511,391.13526,0,ACTIVE
12818,43.18364,390.93525,0,ACTIVE
12819,42.76843,390.78381,0,ACTIVE
12820,42.2926,390.73381,0,ACTIVE
12821,41.85508,390.7,0,ACTIVE
12822,41.48908,390.7,0,ACTIVE
12823,41.13635,390.66764,0,ACTIVE
12824,40.72366,390.56764,0,ACTIVE
12825,40.29066,390.46764,0,ACTIVE
12826,39.8617,390.36762,0,ACTIVE
12827,39.489,390.15423,0,ACTIVE
12828,39.1743,389.70419,0,ACTIVE
12829,38.83276,389.30277,0,ACTIVE
12830,38.41751,389.00279,0,ACTIVE
12831,38.13628,388.7514,0,ACTIVE
12832,37.83939,388.60138,0,ACTIVE
12833,37.58041,388.46758,0,ACTIVE
12834,37.27919,388.3676,0,ACTIVE
12835,37.03583,388.17042,0,ACTIVE
12836,36.75913,387.77036,0,ACTIVE
12837,36.48665,387.40273,0,ACTIVE
12838,36.24333,387.1027,0,ACTIVE
12839,36.13395,386.83512,0,ACTIVE
12840,35.95328,386.63512,0,ACTIVE
12841,35.70313,386.38647,0,ACTIVE
12842,35.61606,386.03648,0,ACTIVE
12843,35.49332,385.76757,0,ACTIVE
12844,35.3125,385.66758,0,ACTIVE
12845,35.17635,385.47029,0,ACTIVE
12846,35.13169,385.07021,0,ACTIVE
12847,35.12946,384.65393,0,ACTIVE
12848,35.06028,384.20393,0,ACTIVE
12849,35.1317,383.75392,0,ACTIVE
12850,35.1317,383.3039,0,ACTIVE
12851,35.10045,383.0487,0,ACTIVE
12852,35.14955,383.19868,0,ACTIVE
12853,35.23217,383.26756,0,ACTIVE
12854,35.26112,383.16755,0,ACTIVE
12855,35.17188,383.1,0,ACTIVE
12856,35.27684,383.1,0,ACTIVE
